codi                           codi_carrer        tipus_via   nom_carrer           numero_postal          codi_districte        nom_districte   codi_barri        nom_barri                    x_etrs89                 y_etrs89                   longitud                latitud                 espai_verd_codi        espai_verd_nom
7178-01-J001-PV002-0001815JO   701603   Pl     Masies_d'Horta                 0   7   Horta-Guinardo   43   Horta                      429.740.543   4.586.903.538   21.590.947   414.306.254   7178   Masies_d'Horta_PI._(Baixa_de_la_Plana_c._-_Sampere_i_Miquel_c._-_Alt_de_Mariner_c.)
7178-01-J001-PV002-0004160JO   701603   Pl     Masies_d'Horta                 0   7   Horta-Guinardo   43   Horta                      429.735.459   4.586.904.784   21.590.337   414.306.362   7178   Masies_d'Horta_PI._(Baixa_de_la_Plana_c._-_Sampere_i_Miquel_c._-_Alt_de_Mariner_c.)
7178-01-J001-PV002-0004161JO   701603   Pl     Masies_d'Horta                 0   7   Horta-Guinardo   43   Horta                      429.729.162   4.586.904.199   21.589.584   414.306.303   7178   Masies_d'Horta_PI._(Baixa_de_la_Plana_c._-_Sampere_i_Miquel_c._-_Alt_de_Mariner_c.)
7182-01-J001-PV001-0004284JO   171900   C      Joan_Cortada                   8   7   Horta-Guinardo   34   Can_Baro                   429.781.850   4.585.247.331   21.597.813   414.157.122   7182   Joan_Cortada_c._-_Jose_Millan_Gonzalez_c.
7182-01-J001-PV001-0004285JO   171900   C      Joan_Cortada                   8   7   Horta-Guinardo   34   Can_Baro                   429.786.544   4.585.250.975   21.598.371   414.157.454   7182   Joan_Cortada_c._-_Jose_Millan_Gonzalez_c.
7183-01-J001-PV002-0003801JO   152905   Rda    Guinardo                      16   7   Horta-Guinardo   33   el_Baix_Guinardo           429.999.585   4.584.882.019   21.624.287   414.124.410   7183   Guinardo_Rda._-_Sardenya_c.
7183-01-J001-PV002-0003802JO   152905   Rda    Guinardo                      16   7   Horta-Guinardo   33   el_Baix_Guinardo           430.001.475   4.584.886.805   21.624.508   414.124.842   7183   Guinardo_Rda._-_Sardenya_c.
7183-01-J001-PV002-0003804JO   152905   Rda    Guinardo                      16   7   Horta-Guinardo   33   el_Baix_Guinardo           429.999.422   4.584.875.247   21.624.275   414.123.799   7183   Guinardo_Rda._-_Sardenya_c.
7183-01-J001-PV002-0003805JO   152905   Rda    Guinardo                      16   7   Horta-Guinardo   33   el_Baix_Guinardo           429.997.138   4.584.878.576   21.623.998   414.124.097   7183   Guinardo_Rda._-_Sardenya_c.
7186-01-J001-PV001-0001800JO    69652   Cami   Cal_Notari                    30   7   Horta-Guinardo   43   Horta                      428.949.546   4.588.173.966   21.494.792   414.419.980   7186   Carni_Cal_Notari__30_c.
7186-01-J001-PV001-0001801JO    69652   Cami   Cal_Notari                    30   7   Horta-Guinardo   43   Horta                      428.956.352   4.588.174.961   21.495.605   414.420.075   7186   Carni_Cal_Notari__30_c.
7186-01-J001-PV001-0001802JO    69652   Cami   Cal_Notari                    30   7   Horta-Guinardo   43   Horta                      428.950.257   4.588.165.855   21.494.886   414.419.250   7186   Carni_Cal_Notari__30_c.
7186-01-J001-PV001-0001803JO    69652   Cami   Cal_Notari                    30   7   Horta-Guinardo   43   Horta                      428.952.741   4.588.175.752   21.495.172   414.420.144   7186   Carni_Cal_Notari__30_c.
7186-01-J001-PV001-0001804JO    69652   Cami   Cal_Notari                    30   7   Horta-Guinardo   43   Horta                      428.952.288   4.588.170.650   21.495.124   414.419.684   7186   Carni_Cal_Notari__30_c.
7187-02-J002-PV001-0001795JO   701660   Parc   Xavier_Montsalvatge            0   7   Horta-Guinardo   43   Horta                      429.286.751   4.587.976.914   21.535.384   414.402.530   7187   Xavier_Montsalvatge_Parc_
7187-02-J002-PV001-0001796JO   701660   Parc   Xavier_Montsalvatge            0   7   Horta-Guinardo   43   Horta                      429.283.932   4.587.978.083   21.535.045   414.402.633   7187   Xavier_Montsalvatge_Parc_
7187-02-J002-PV001-0001797JO   701660   Parc   Xavier_Montsalvatge            0   7   Horta-Guinardo   43   Horta                      429.282.432   4.587.979.563   21.534.864   414.402.765   7187   Xavier_Montsalvatge_Parc_
7187-02-J002-PV001-0001798JO   701660   Parc   Xavier_Montsalvatge            0   7   Horta-Guinardo   43   Horta                      429.290.370   4.587.981.158   21.535.812   414.402.915   7187   Xavier_Montsalvatge_Parc_
7187-02-J002-PV001-0001799JO   701660   Parc   Xavier_Montsalvatge            0   7   Horta-Guinardo   43   Horta                      429.285.788   4.587.984.783   21.535.259   414.403.238   7187   Xavier_Montsalvatge_Parc_
7189-01-J001-PV001-0001794JO   295006   C      Samaniego                   4230   7   Horta-Guinardo   38   la_Teixonera               428.488.418   4.586.073.058   21.442.083   414.230.351   7189   Escales_dels_Canadencs_(Segur_c._-_Samaniego_c.)
7199-01-J001-PV001-0001919JO    16306   C      angel_Marques                 12   7   Horta-Guinardo   40   Montbau                    428.403.245   4.586.913.232   21.430.897   414.305.946   7199   Montbau_C.V._(Pla_de_Montbau)
7199-01-J001-PV001-0001920JO    16306   C      angel_Marques                 12   7   Horta-Guinardo   40   Montbau                    428.401.230   4.586.913.164   21.430.656   414.305.938   7199   Montbau_C.V._(Pla_de_Montbau)
7199-01-J001-PV001-0001921JO    16306   C      angel_Marques                 12   7   Horta-Guinardo   40   Montbau                    428.404.773   4.586.911.786   21.431.081   414.305.817   7199   Montbau_C.V._(Pla_de_Montbau)
7199-01-J001-PV001-0001923JO    16306   C      angel_Marques                 12   7   Horta-Guinardo   40   Montbau                    428.397.888   4.586.904.082   21.430.266   414.305.117   7199   Montbau_C.V._(Pla_de_Montbau)
7205-01-J001-PV001-0001912JO    25500   C      Arquitectura                   9   7   Horta-Guinardo   40   Montbau                    428.226.086   4.586.750.911   21.409.888   414.291.168   7205   Arquitectura_c._(Benlliurec._-_angel_Marques_c.)
7205-01-J001-PV001-0001916JO    25500   C      Arquitectura                   9   7   Horta-Guinardo   40   Montbau                    428.221.340   4.586.743.109   21.409.330   414.290.461   7205   Arquitectura_c._(Benlliurec._-_angel_Marques_c.)
7205-01-J001-PV001-0001917JO    25500   C      Arquitectura                   9   7   Horta-Guinardo   40   Montbau                    428.225.572   4.586.746.058   21.409.833   414.290.731   7205   Arquitectura_c._(Benlliurec._-_angel_Marques_c.)
7206-03-J001-PV001-0001913JO    25500   C      Arquitectura                   6   7   Horta-Guinardo   40   Montbau                    428.373.329   4.586.790.835   21.427.462   414.294.895   7206   Montbau_C.V._(Arquitectura_-_Domênech_c._i_Montaner_c.)
7206-03-J001-PV001-0001914JO    25500   C      Arquitectura                   6   7   Horta-Guinardo   40   Montbau                    428.370.110   4.586.782.975   21.427.086   414.294.185   7206   Montbau_C.V._(Arquitectura_-_Domênech_c._i_Montaner_c.)
7210-01-J001-PV002-0001788JO   369656   Pl     Zurbaran                       4   7   Horta-Guinardo   40   Montbau                    428.371.522   4.586.847.043   21.427.179   414.299.956   7210   Montbau_C.V._(Zurbaran_Pl.)
7210-01-J001-PV002-0001789JO   369656   Pl     Zurbaran                       4   7   Horta-Guinardo   40   Montbau                    428.365.022   4.586.852.770   21.426.394   414.300.466   7210   Montbau_C.V._(Zurbaran_Pl.)
7210-01-J001-PV002-0001790JO   369656   Pl     Zurbaran                       4   7   Horta-Guinardo   40   Montbau                    428.374.235   4.586.855.505   21.427.493   414.300.721   7210   Montbau_C.V._(Zurbaran_Pl.)
7210-01-J001-PV002-0001791JO   369656   Pl     Zurbaran                       4   7   Horta-Guinardo   40   Montbau                    428.358.397   4.586.859.297   21.425.594   414.301.048   7210   Montbau_C.V._(Zurbaran_Pl.)
7210-01-J001-PV002-0001792JO   369656   Pl     Zurbaran                       4   7   Horta-Guinardo   40   Montbau                    428.356.496   4.586.852.652   21.425.374   414.300.448   7210   Montbau_C.V._(Zurbaran_Pl.)
7212-01-J001-PV001-0001956JO   701605   Pl     Cosmos                         9   7   Horta-Guinardo   37   el_Carmel                  429.172.296   4.586.349.291   21.523.592   414.255.836   7212   de_la_Cosmos_1_Pl.
7212-01-J001-PV001-0001957JO   701605   Pl     Cosmos                         9   7   Horta-Guinardo   37   el_Carmel                  429.174.696   4.586.354.671   21.523.873   414.256.323   7212   de_la_Cosmos_1_Pl.
7212-01-J001-PV001-0001960JO   701605   Pl     Cosmos                         9   7   Horta-Guinardo   37   el_Carmel                  429.174.726   4.586.349.321   21.523.883   414.255.841   7212   de_la_Cosmos_1_Pl.
7212-01-J001-PV001-0001961JO   701605   Pl     Cosmos                         9   7   Horta-Guinardo   37   el_Carmel                  429.173.048   4.586.354.841   21.523.676   414.256.336   7212   de_la_Cosmos_1_Pl.
7212-01-J002-PV003-0001955JO   701605   Pl     Cosmos                         9   7   Horta-Guinardo   37   el_Carmel                  429.193.663   4.586.352.979   21.526.145   414.256.187   7212   de_la_Cosmos_1_Pl.
7212-01-J002-PV003-0001958JO   701605   Pl     Cosmos                         9   7   Horta-Guinardo   37   el_Carmel                  429.183.246   4.586.354.121   21.524.897   414.256.281   7212   de_la_Cosmos_1_Pl.
7212-01-J002-PV003-0001959JO   701605   Pl     Cosmos                         9   7   Horta-Guinardo   37   el_Carmel                  429.179.135   4.586.350.897   21.524.409   414.255.987   7212   de_la_Cosmos_1_Pl.
7222-01-J001-PV001-0002803JO    73900   C      Castillejos                  408   7   Horta-Guinardo   33   el_Baix_Guinardo           430.562.174   4.584.960.932   21.691.505   414.132.005   7222   Guinardo_Rda._(Thous_c._-Cartagena_c.)
7222-01-J001-PV001-0002805JO    73900   C      Castillejos                  408   7   Horta-Guinardo   33   el_Baix_Guinardo           430.558.520   4.584.958.799   21.691.070   414.131.810   7222   Guinardo_Rda._(Thous_c._-Cartagena_c.)
7222-01-J002-PV001-0002804JO    73900   C      Castillejos                  408   7   Horta-Guinardo   33   el_Baix_Guinardo           430.569.945   4.584.963.690   21.692.431   414.132.260   7222   Guinardo_Rda._(Thous_c._-Cartagena_c.)
7222-01-J002-PV001-0002806JO    73900   C      Castillejos                  408   7   Horta-Guinardo   33   el_Baix_Guinardo           430.572.479   4.584.967.601   21.692.730   414.132.615   7222   Guinardo_Rda._(Thous_c._-Cartagena_c.)
7228-19-J019-PV001-0002858JO   352507   Pg     Vall_d'Hebron                101   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   428.268.516   4.586.207.412   21.415.611   414.242.256   7228   Perea_c._-_Vall_d'_Hebron_Pg.
7228-19-J019-PV001-0002859JO   352507   Pg     Vall_d'Hebron                101   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   428.263.474   4.586.199.474   21.415.017   414.241.536   7228   Perea_c._-_Vall_d'_Hebron_Pg.
7228-19-J019-PV001-0002860JO   352507   Pg     Vall_d'Hebron                101   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   428.262.684   4.586.191.670   21.414.932   414.240.833   7228   Perea_c._-_Vall_d'_Hebron_Pg.
7229-01-J001-PV001-0003701JO   334403   C      Teodor_Llorente               14   7   Horta-Guinardo   35   el_Guinardo                431.364.675   4.585.664.037   21.786.720   414.196.021   7229   Garrotxa_34-36_c.
7229-01-J001-PV001-0003702JO   334403   C      Teodor_Llorente               14   7   Horta-Guinardo   35   el_Guinardo                431.368.764   4.585.654.729   21.787.219   414.195.186   7229   Garrotxa_34-36_c.
7229-01-J001-PV001-0003703JO   334403   C      Teodor_Llorente               14   7   Horta-Guinardo   35   el_Guinardo                431.369.924   4.585.651.684   21.787.362   414.194.913   7229   Garrotxa_34-36_c.
7229-01-J001-PV001-0003704JO   334403   C      Teodor_Llorente               14   7   Horta-Guinardo   35   el_Guinardo                431.360.557   4.585.665.806   21.786.225   414.196.176   7229   Garrotxa_34-36_c.
7229-01-J001-PV001-0003705JO   334403   C      Teodor_Llorente               14   7   Horta-Guinardo   35   el_Guinardo                431.360.789   4.585.660.818   21.786.258   414.195.727   7229   Garrotxa_34-36_c.
7229-01-J001-PV001-0003706JO   334403   C      Teodor_Llorente               14   7   Horta-Guinardo   35   el_Guinardo                431.365.371   4.585.657.977   21.786.810   414.195.475   7229   Garrotxa_34-36_c.
7235-01-J001-PV001-0003246JO   112106   C      Escornalbou                   45   7   Horta-Guinardo   35   el_Guinardo                431.167.797   4.585.468.350   21.763.385   414.178.227   7235   Escornalbou_c._-Guinardo_Rda.
7235-01-J001-PV001-0003247JO   112106   C      Escornalbou                   45   7   Horta-Guinardo   35   el_Guinardo                431.172.374   4.585.471.952   21.763.929   414.178.556   7235   Escornalbou_c._-Guinardo_Rda.
7235-01-J001-PV001-0003248JO   112106   C      Escornalbou                   45   7   Horta-Guinardo   35   el_Guinardo                431.165.071   4.585.474.046   21.763.052   414.178.738   7235   Escornalbou_c._-Guinardo_Rda.
7235-01-J001-PV001-0003249JO   112106   C      Escornalbou                   45   7   Horta-Guinardo   35   el_Guinardo                431.164.337   4.585.469.191   21.762.970   414.178.300   7235   Escornalbou_c._-Guinardo_Rda.
7235-01-J001-PV001-0003253JO   112106   C      Escornalbou                   45   7   Horta-Guinardo   35   el_Guinardo                431.168.507   4.585.473.658   21.763.464   414.178.706   7235   Escornalbou_c._-Guinardo_Rda.
7235-01-J001-PV001-0003254JO   112106   C      Escornalbou                   45   7   Horta-Guinardo   35   el_Guinardo                431.163.093   4.585.471.466   21.762.819   414.178.504   7235   Escornalbou_c._-Guinardo_Rda.
7236-02-J003-PV002-0003310JO   166808   C      Jerez                         24   7   Horta-Guinardo   43   Horta                      429.360.049   4.587.011.015   21.545.286   414.315.600   7236   Rieres_d'Horta_Parc
7236-02-J003-PV003-0003326JO   166808   C      Jerez                         24   7   Horta-Guinardo   43   Horta                      429.366.865   4.586.988.976   21.546.128   414.313.621   7236   Rieres_d'Horta_Parc
7236-02-J003-PV004-0003325JO   166808   C      Jerez                         24   7   Horta-Guinardo   43   Horta                      429.359.936   4.587.001.749   21.545.283   414.314.765   7236   Rieres_d'Horta_Parc
7236-02-J003-PV004-0003327JO   166808   C      Jerez                         24   7   Horta-Guinardo   43   Horta                      429.363.110   4.586.996.000   21.545.670   414.314.250   7236   Rieres_d'Horta_Parc
7236-02-J003-PV004-0003328JO   166808   C      Jerez                         24   7   Horta-Guinardo   43   Horta                      429.363.698   4.586.998.813   21.545.737   414.314.504   7236   Rieres_d'Horta_Parc
7236-02-J003-PV005-0003309JO   166808   C      Jerez                      24   7   Horta-Guinardo   43   Horta                           429.351.508   4.587.014.263   21.544.260   414.315.885   7236   Rieres_d'Horta_Parc
7236-02-J003-PV006-0003307JO   166808   C      Jerez                      24   7   Horta-Guinardo   43   Horta                           429.353.834   4.587.001.645   21.544.553   414.314.751   7236   Rieres_d'Horta_Parc
7236-02-J003-PV006-0003308JO   166808   C      Jerez                      24   7   Horta-Guinardo   43   Horta                           429.360.867   4.586.988.717   21.545.410   414.313.592   7236   Rieres_d'Horta_Parc
7236-02-J003-PV006-0003311JO   166808   C      Jerez                      24   7   Horta-Guinardo   43   Horta                           429.351.413   4.586.998.139   21.544.268   414.314.433   7236   Rieres_d'Horta_Parc
7236-02-J003-PV006-0003315JO   166808   C      Jerez                      24   7   Horta-Guinardo   43   Horta                           429.358.860   4.586.991.623   21.545.166   414.313.852   7236   Rieres_d'Horta_Parc
