codi                           area_joc_id       tipus              area_joc_superficie_m2   area_joc_tipus_edat_id         area_joc_tipus_edat_nom
5162-01-J001-PV001-0001624JO    50329   BALANCi            172.31   549   MIXTA
5166-01-J001-PV001-0001618JO    50304   BALANCi            149.64   547   DE_6_A_12_ANYS
5166-01-J001-PV001-0001619JO    50304   BALANCi            149.64   547   DE_6_A_12_ANYS
5166-01-J001-PV001-0001620JO    50304   GRIMPAR            149.64   547   DE_6_A_12_ANYS
5176-01-J001-PV001-0003752JO   827392   VA_I_Ve            56.67    549   MIXTA
5176-01-J001-PV001-0003753JO   827392   TOBOGAN            56.67    549   MIXTA
5176-01-J001-PV001-0003754JO   827392   GRONXADOR          56.67    549   MIXTA
5181-02-J001-PV001-0001615JO    49798   MULTIJOC           78.72    549   MIXTA
5183-01-J001-PV001-0001611JO    49782   ALTRES_JOCS        174.79   547   DE_6_A_12_ANYS
5183-01-J001-PV001-0001612JO    49782   BALANCi            174.79   547   DE_6_A_12_ANYS
5183-01-J001-PV001-0001613JO    49782   TOBOGAN            174.79   547   DE_6_A_12_ANYS
5183-01-J001-PV001-0001614JO    49782   GRONXADOR          174.79   547   DE_6_A_12_ANYS
5183-01-J001-PV001-0004946JO    49782   SEIENT_GRONXADOR   174.79   547   DE_6_A_12_ANYS
5183-01-J001-PV001-0004947JO    49782   SEIENT_GRONXADOR   174.79   547   DE_6_A_12_ANYS
5184-01-J001-PV002-0001606JO    49748   MULTIJOC           545.00   547   DE_6_A_12_ANYS
5184-01-J001-PV002-0001607JO    49748   VA_I_Ve            545.00   547   DE_6_A_12_ANYS
5184-01-J001-PV002-0001608JO    49748   GRONXADOR          545.00   547   DE_6_A_12_ANYS
5184-01-J001-PV002-0001609JO    49748   TOBOGAN            545.00   547   DE_6_A_12_ANYS
5184-01-J001-PV002-0001610JO    49748   TAULA_SORRAL       545.00   547   DE_6_A_12_ANYS
5190-01-J001-PV001-0003279JO   680398   VA_I_Ve            150.42   549   MIXTA
5190-01-J001-PV001-0003281JO   680398   GRONXADOR          150.42   549   MIXTA
5190-01-J001-PV001-0003282JO   680398   BALANCi            150.42   549   MIXTA
5190-01-J001-PV001-0003283JO   680398   BALANCi            150.42   549   MIXTA
5190-01-J002-PV001-0003278JO   680399   ALTRES_JOCS        73.91    549   MIXTA
5190-01-J002-PV001-0003280JO   680399   TORRE_TOBOGAN      73.91    549   MIXTA
5217-01-J001-PV001-0001596JO    49662   ALTRES_JOCS        226.16   549   MIXTA
5217-01-J001-PV001-0001597JO    49662   ALTRES_JOCS        226.16   549   MIXTA
5217-01-J001-PV001-0001598JO    49662   BALANCi            226.16   549   MIXTA
5217-01-J001-PV001-0001599JO    49662   ALTRES_JOCS        226.16   549   MIXTA
5217-01-J001-PV001-0001600JO    49662   GRONXADOR          226.16   549   MIXTA
5217-01-J001-PV001-0003387JO    49662   EQUILIBRI          226.16   549   MIXTA
5229-02-J001-PV001-0003183JO   670512   GRONXADOR          214.31   549   MIXTA
5229-02-J001-PV001-0003184JO   670512   BALANCi            214.31   549   MIXTA
5229-02-J001-PV001-0003185JO   670512   EQUILIBRI          214.31   549   MIXTA
5229-02-J001-PV001-0003186JO   670512   MULTIJOC           214.31   549   MIXTA
5229-02-J001-PV001-0003187JO   670512   BALANCi            214.31   549   MIXTA
5239-01-J001-PV001-0002925JO   588079   ALTRES_JOCS        139.38   547   DE_6_A_12_ANYS
5239-01-J001-PV001-0002926JO   588079   VA_I_Ve            139.38   547   DE_6_A_12_ANYS
5239-01-J001-PV001-0002927JO   588079   MULTIJOC           139.38   547   DE_6_A_12_ANYS
6000-01-J001-PV001-0003339JO   683694   EQUILIBRI          307.38   549   MIXTA
6000-01-J001-PV001-0003340JO   683694   BALANCi            307.38   549   MIXTA
6000-01-J001-PV001-0003341JO   683694   BALANCi            307.38   549   MIXTA
6000-01-J001-PV001-0003342JO   683694   GRONXADOR          307.38   549   MIXTA
6000-01-J001-PV001-0003343JO   683694   MULTIJOC           307.38   549   MIXTA
6000-01-J001-PV001-0003344JO   683694   ALTRES_JOCS        307.38   549   MIXTA
6000-01-J001-PV001-0003345JO   683694   ALTRES_JOCS        307.38   549   MIXTA
6002-03-J001-PV004-0004453JO    57195   ALTRES_JOCS        296.92   549   MIXTA
6002-03-J001-PV004-0004454JO    57195   ALTRES_JOCS        296.92   549   MIXTA
6002-03-J001-PV004-0004456JO    57195   MULTIJOC           296.92   549   MIXTA
6002-03-J001-PV004-0004457JO    57195   MULTIJOC           296.92   549   MIXTA
6002-03-J001-PV004-0004460JO    57195   GRONXADOR          296.92   549   MIXTA
6002-03-J001-PV005-0004458JO    57195   GRIMPAR            296.92   549   MIXTA
6002-03-J001-PV005-0004459JO    57195   GRIMPAR            296.92   549   MIXTA
6002-03-J001-PV008-0004455JO    57195   TAULA_SORRAL       296.92   549   MIXTA
6003-01-J001-PV001-0001762JO    57100   BALANCi            290.33   547   DE_6_A_12_ANYS
6003-01-J001-PV001-0001764JO    57100   GRONXADOR          290.33   547   DE_6_A_12_ANYS
6003-01-J001-PV001-0001765JO    57100   MULTIJOC           290.33   547   DE_6_A_12_ANYS
6003-01-J001-PV001-0001766JO    57100   VA_I_Ve            290.33   547   DE_6_A_12_ANYS
6003-01-J001-PV001-0001767JO    57100   BALANCi            290.33   547   DE_6_A_12_ANYS
6003-01-J001-PV001-0001768JO    57100   BALANCi            290.33   547   DE_6_A_12_ANYS
6007-02-J001-PV003-0001759JO    56164   GRONXADOR          128.44   546   FINS_A_5_ANYS
6007-02-J001-PV003-0001760JO    56164   TOBOGAN            128.44   546   FINS_A_5_ANYS
6007-02-J001-PV004-0001756JO    56164   BALANCi            128.44   546   FINS_A_5_ANYS
6007-02-J001-PV004-0001757JO    56164   BALANCi            128.44   546   FINS_A_5_ANYS
6007-02-J001-PV004-0001758JO    56164   BALANCi            128.44   546   FINS_A_5_ANYS
6007-02-J001-PV004-0001761JO    56164   ALTRES_JOCS        128.44   546   FINS_A_5_ANYS
6007-02-J002-PV001-0003536JO   741430   GRIMPAR            355.15   549   MIXTA
6007-02-J002-PV001-0003537JO   741430   MULTIJOC           355.15   549   MIXTA
6007-02-J002-PV001-0003538JO   741430   MULTIJOC           355.15   549   MIXTA
6007-02-J002-PV001-0004824JO   741430   GRONXADOR          355.15   549   MIXTA
6007-02-J002-PV001-0004825JO   741430   MULTIJOC           355.15   549   MIXTA
6007-02-J002-PV001-0004895JO   741430   SEIENT_GRONXADOR   355.15   549   MIXTA
6007-02-J002-PV001-0004896JO   741430   TOBOGAN            355.15   549   MIXTA
6007-02-J002-PV001-0004897JO   741430   TOBOGAN            355.15   549   MIXTA
6009-01-J001-PV002-0001751JO    55108   BALANCi            178.50   546   FINS_A_5_ANYS
6009-01-J001-PV002-0001752JO    55108   BALANCi            178.50   546   FINS_A_5_ANYS
6009-01-J001-PV002-0001753JO    55108   GRONXADOR          178.50   546   FINS_A_5_ANYS
6009-01-J001-PV002-0001754JO    55108   TOBOGAN            178.50   546   FINS_A_5_ANYS
6009-01-J001-PV002-0001755JO    55108   VA_I_Ve            178.50   546   FINS_A_5_ANYS
6009-01-J001-PV002-0004900JO    55108   SEIENT_GRONXADOR   178.50   546   FINS_A_5_ANYS
6009-01-J001-PV002-0004901JO    55108   SEIENT_GRONXADOR   178.50   546   FINS_A_5_ANYS
6010-01-J001-PV001-0001745JO    54799   GRONXADOR          174.28   546   FINS_A_5_ANYS
6010-01-J001-PV001-0001746JO    54799   GRONXADOR          174.28   546   FINS_A_5_ANYS
6010-01-J001-PV001-0001748JO    54799   BALANCi            174.28   546   FINS_A_5_ANYS
6010-01-J001-PV001-0001749JO    54799   BALANCi            174.28   546   FINS_A_5_ANYS
6010-01-J001-PV001-0001750JO    54799   BALANCi            174.28   546   FINS_A_5_ANYS
6010-01-J001-PV001-0003365JO    54799   TOBOGAN            174.28   546   FINS_A_5_ANYS
6010-01-J001-PV001-0004891JO    54799   SEIENT_GRONXADOR   174.28   546   FINS_A_5_ANYS
6010-01-J001-PV001-0004892JO    54799   SEIENT_GRONXADOR   174.28   546   FINS_A_5_ANYS
6010-01-J001-PV001-0004893JO    54799   SEIENT_GRONXADOR   174.28   546   FINS_A_5_ANYS
6010-01-J001-PV001-0004894JO    54799   SEIENT_GRONXADOR   174.28   546   FINS_A_5_ANYS
6016-01-J001-PV002-0001740JO   907837   GRIMPAR            174.58   547   DE_6_A_12_ANYS
6016-01-J001-PV002-0001742JO   907837   TORRE_TOBOGAN      174.58   547   DE_6_A_12_ANYS
6016-01-J001-PV002-0001743JO   907837   GRONXADOR          174.58   547   DE_6_A_12_ANYS
6016-01-J002-PV001-0004307JO    54773   TOBOGAN            104.53   547   DE_6_A_12_ANYS
6016-01-J002-PV001-0004308JO    54773   GRONXADOR          104.53   547   DE_6_A_12_ANYS
6016-01-J003-PV001-0001737JO    54774   BALANCi         89.49    546   FINS_A_5_ANYS
6016-01-J003-PV001-0001738JO    54774   BALANCi         89.49    546   FINS_A_5_ANYS
6016-01-J003-PV001-0001739JO    54774   TORRE_TOBOGAN   89.49    546   FINS_A_5_ANYS
6016-01-J003-PV001-0001744JO    54774   BALANCi         89.49    546   FINS_A_5_ANYS
6016-01-J004-PV002-0003168JO   665510   BALANCi         140.51   546   FINS_A_5_ANYS
6016-01-J004-PV002-0003170JO   665510   BALANCi         140.51   546   FINS_A_5_ANYS
6016-01-J004-PV002-0003171JO   665510   MULTIJOC        140.51   546   FINS_A_5_ANYS
6016-01-J004-PV002-0003172JO   665510   GRONXADOR       140.51   546   FINS_A_5_ANYS
6016-01-J004-PV002-0004012JO   665510   VA_I_Ve         140.51   546   FINS_A_5_ANYS
6017-01-J001-PV001-0003525JO   737756   MULTIJOC        118.45   549   MIXTA
6017-01-J001-PV001-0003526JO   737756   BALANCi         118.45   549   MIXTA
6017-01-J001-PV001-0003527JO   737756   BALANCi         118.45   549   MIXTA
6020-01-J001-PV001-0000967JO    45557   BALANCi         374.81   549   MIXTA
6020-01-J001-PV001-0000968JO    45557   BALANCi         374.81   549   MIXTA
6020-01-J001-PV001-0000969JO    45557   BALANCi         374.81   549   MIXTA
6020-01-J001-PV001-0000970JO    45557   BALANCi         374.81   549   MIXTA
6020-01-J001-PV001-0000971JO    45557   BALANCi         374.81   549   MIXTA
6020-01-J001-PV001-0000972JO    45557   MULTIJOC        374.81   549   MIXTA
6020-01-J001-PV001-0000973JO    45557   BALANCi         374.81   549   MIXTA
6026-01-J001-PV007-0004305JO   665436   EQUILIBRI       229.43   549   MIXTA
6026-01-J001-PV007-0004306JO   665436   TOBOGAN         229.43   549   MIXTA
6027-01-J001-PV001-0003440JO   694230   TORRE_TOBOGAN   174.06   547   DE_6_A_12_ANYS
6027-01-J001-PV001-0003441JO   694230   GRONXADOR       174.06   547   DE_6_A_12_ANYS
6027-01-J002-PV001-0003438JO   694231   ALTRES_JOCS     136.64   546   FINS_A_5_ANYS
6027-01-J002-PV001-0003439JO   694231   ALTRES_JOCS     136.64   546   FINS_A_5_ANYS
6027-01-J002-PV001-0003443JO   694231   BALANCi         136.64   546   FINS_A_5_ANYS
6037-01-J001-PV001-0003513JO   736729   TOBOGAN         91.37    546   FINS_A_5_ANYS
6037-01-J001-PV001-0003514JO   736729   BALANCi         91.37    546   FINS_A_5_ANYS
6037-01-J001-PV001-0003515JO   736729   BALANCi         91.37    546   FINS_A_5_ANYS
6037-01-J001-PV001-0003516JO   736729   BALANCi         91.37    546   FINS_A_5_ANYS
6046-01-J001-PV001-0001725JO    54577   BALANCi         58.43    546   FINS_A_5_ANYS
6046-01-J001-PV001-0001726JO    54577   BALANCi         58.43    546   FINS_A_5_ANYS
6046-01-J001-PV001-0001727JO    54577   BALANCi         58.43    546   FINS_A_5_ANYS
6046-01-J001-PV001-0001728JO    54577   TOBOGAN         58.43    546   FINS_A_5_ANYS
6047-02-J001-PV001-0001724JO    54538   MULTIJOC        206.32   547   DE_6_A_12_ANYS
6047-02-J002-PV001-0001720JO    54537   BALANCi         195.58   547   DE_6_A_12_ANYS
6047-02-J002-PV001-0001722JO    54537   GRONXADOR       195.58   547   DE_6_A_12_ANYS
6047-02-J002-PV001-0001723JO    54537   MULTIJOC        195.58   547   DE_6_A_12_ANYS
6048-01-J001-PV001-0004117JO   924641   MULTIJOC        157.18   546   FINS_A_5_ANYS
6048-01-J001-PV001-0004118JO   924641   ALTRES_JOCS     157.18   546   FINS_A_5_ANYS
6048-01-J002-PV001-0004119JO   924642   MULTIJOC        157.00   547   DE_6_A_12_ANYS
6048-01-J002-PV001-0004120JO   924642   MUSICAL         157.00   547   DE_6_A_12_ANYS
6050-02-J001-PV001-0001712JO    54504   BALANCi         93.86    547   DE_6_A_12_ANYS
6050-02-J001-PV001-0001715JO    54504   BALANCi         93.86    547   DE_6_A_12_ANYS
6050-02-J001-PV001-0001716JO    54504   BALANCi         93.86    547   DE_6_A_12_ANYS
6050-02-J002-PV001-0001713JO    54505   TOBOGAN         90.13    547   DE_6_A_12_ANYS
6050-02-J002-PV001-0001714JO    54505   VA_I_Ve         90.13    547   DE_6_A_12_ANYS
6054-02-J002-PV001-0001706JO    54492   VA_I_Ve         226.91   546   FINS_A_5_ANYS
6054-02-J002-PV001-0001707JO    54492   SORRALET        226.91   546   FINS_A_5_ANYS
6054-02-J002-PV001-0001708JO    54492   TOBOGAN         226.91   546   FINS_A_5_ANYS
6054-02-J002-PV001-0001709JO    54492   BALANCi         226.91   546   FINS_A_5_ANYS
6054-02-J002-PV001-0001710JO    54492   GRONXADOR       226.91   546   FINS_A_5_ANYS
6054-02-J002-PV001-0001711JO    54492   BALANCi         226.91   546   FINS_A_5_ANYS
6074-02-J001-PV001-0004372JO   980714   TAULA_SORRAL       179.43   549   MIXTA
6074-02-J001-PV001-0004373JO   980714   MULTIJOC           179.43   549   MIXTA
6074-02-J001-PV001-0004753JO   980714   ALTRES_JOCS        179.43   549   MIXTA
6074-02-J001-PV002-0004370JO   980714   ALTRES_JOCS        179.43   549   MIXTA
6074-02-J001-PV002-0004371JO   980714   ALTRES_JOCS        179.43   549   MIXTA
6074-02-J001-PV002-0004374JO   980714   EQUILIBRI          179.43   549   MIXTA
6074-02-J001-PV002-0004376JO   980714   MULTIJOC           179.43   549   MIXTA
6074-02-J001-PV002-0004904JO   980714   MULTIJOC           179.43   549   MIXTA
6088-01-J001-PV001-0004206JO    54482   ALTRES_JOCS        157.91   549   MIXTA
6088-01-J001-PV001-0004393JO    54482   ALTRES_JOCS        157.91   549   MIXTA
6088-01-J001-PV001-0004394JO    54482   ALTRES_JOCS        157.91   549   MIXTA
6088-01-J001-PV003-0001705JO    54482   TORRE_TOBOGAN      157.91   549   MIXTA
6088-01-J001-PV003-0004208JO    54482   BALANCi            157.91   549   MIXTA
6093-01-J001-PV001-0001701JO    54359   BALANCi            127.72   549   MIXTA
6093-01-J001-PV001-0001702JO    54359   GRONXADOR          127.72   549   MIXTA
6093-01-J001-PV001-0001703JO    54359   MULTIJOC           127.72   549   MIXTA
6093-01-J001-PV001-0001704JO    54359   VA_I_Ve            127.72   549   MIXTA
6093-01-J001-PV001-0004898JO    54359   SEIENT_GRONXADOR   127.72   549   MIXTA
6093-01-J001-PV001-0004899JO    54359   SEIENT_GRONXADOR   127.72   549   MIXTA
6094-01-J001-PV002-0001696JO    54286   BALANCi            151.85   546   FINS_A_5_ANYS
6094-01-J001-PV002-0001697JO    54286   BALANCi            151.85   546   FINS_A_5_ANYS
6094-01-J001-PV002-0001698JO    54286   GRONXADOR          151.85   546   FINS_A_5_ANYS
6094-01-J001-PV002-0001699JO    54286   SORRALET           151.85   546   FINS_A_5_ANYS
6094-01-J001-PV002-0001700JO    54286   ALTRES_JOCS        151.85   546   FINS_A_5_ANYS
6094-01-J001-PV002-0004948JO    54286   SEIENT_GRONXADOR   151.85   546   FINS_A_5_ANYS
6094-01-J001-PV002-0004949JO    54286   SEIENT_GRONXADOR   151.85   546   FINS_A_5_ANYS
6101-01-J001-PV002-0000982JO    45586   ILLA_DE_CECS       306.00   549   MIXTA
6101-01-J001-PV002-0003635JO    45586   VA_I_Ve            306.00   549   MIXTA
6101-01-J001-PV002-0003636JO    45586   VA_I_Ve            306.00   549   MIXTA
6101-01-J001-PV002-0003637JO    45586   MULTIJOC           306.00   549   MIXTA
6101-01-J001-PV002-0003638JO    45586   GRONXADOR          306.00   549   MIXTA
6101-01-J001-PV002-0003639JO    45586   BALANCi            306.00   549   MIXTA
6108-01-J001-PV001-0001693JO    54275   TOBOGAN            99.68    546   FINS_A_5_ANYS
6108-01-J001-PV001-0001694JO    54275   GRONXADOR          99.68    546   FINS_A_5_ANYS
6112-01-J001-PV001-0001690JO    54265   TOBOGAN            42.32    546   FINS_A_5_ANYS
6112-01-J001-PV001-0001691JO    54265   BALANCi            42.32    546   FINS_A_5_ANYS
6112-01-J001-PV001-0001692JO    54265   BALANCi            42.32    546   FINS_A_5_ANYS
6113-01-J001-PV001-0001782JO    57364   BALANCi            194.77   546   FINS_A_5_ANYS
6113-01-J001-PV001-0001785JO    57364   VA_I_Ve            194.77   546   FINS_A_5_ANYS
6113-01-J001-PV001-0001786JO    57364   GRONXADOR          194.77   546   FINS_A_5_ANYS
6113-01-J001-PV001-0001787JO    57364   BALANCi            194.77   546   FINS_A_5_ANYS
6113-01-J002-PV001-0001783JO    57365   GRONXADOR          84.07    547   DE_6_A_12_ANYS
6113-01-J002-PV001-0001784JO    57365   TOBOGAN            84.07    547   DE_6_A_12_ANYS
6119-01-J001-PV001-0000958JO    45494   ALTRES_JOCS        147.85   547   DE_6_A_12_ANYS
6119-01-J001-PV001-0000959JO    45494   ALTRES_JOCS        147.85   547   DE_6_A_12_ANYS
6119-01-J001-PV001-0000961JO    45494   BALANCi            147.85   547   DE_6_A_12_ANYS
6119-01-J001-PV001-0000963JO    45494   BALANCi            147.85   547   DE_6_A_12_ANYS
6119-01-J001-PV002-0000960JO    45494   BALANCi            147.85   547   DE_6_A_12_ANYS
6119-01-J001-PV002-0000962JO    45494   TORRE_TOBOGAN      147.85   547   DE_6_A_12_ANYS
6120-01-J001-PV001-0002727JO   635146   ALTRES_JOCS        87.78    549   MIXTA
6120-01-J001-PV001-0002728JO   635146   VA_I_Ve            87.78    549   MIXTA
6120-01-J001-PV001-0002729JO   635146   BALANCi            87.78    549   MIXTA
6120-01-J001-PV001-0003740JO   635146   GRONXADOR          87.78    549   MIXTA
6120-01-J001-PV002-0002726JO   635146   ALTRES_JOCS        87.78    549   MIXTA
6120-01-J001-PV002-0002730JO   635146   BALANCi            87.78    549   MIXTA
6121-04-J001-PV001-0002732JO   208491   VA_I_Ve            56.07    549   MIXTA
6121-04-J001-PV001-0002733JO   208491   MULTIJOC           56.07    549   MIXTA
6121-04-J001-PV001-0002734JO   208491   BALANCi            56.07    549   MIXTA
6121-04-J002-PV001-0002731JO   208481   GRIMPAR            75.98    549   MIXTA
6122-01-J001-PV002-0003292JO   823434   TOBOGAN            79.37    546   FINS_A_5_ANYS
6122-01-J001-PV002-0003295JO   823434   BALANCi            79.37    546   FINS_A_5_ANYS
6122-01-J001-PV002-0003296JO   823434   ALTRES_JOCS        79.37    546   FINS_A_5_ANYS
6122-01-J001-PV002-0003297JO   823434   ALTRES_JOCS        79.37    546   FINS_A_5_ANYS
6122-01-J002-PV001-0003293JO   680709   MULTIJOC           143.74   547   DE_6_A_12_ANYS
6122-01-J003-PV003-0004339JO   823433   SORRALET           25.67    546   FINS_A_5_ANYS
6124-01-J001-PV001-0002856JO   209071   BALANCi            402.86   549   MIXTA
6124-01-J001-PV001-0002857JO   209071   BALANCi            402.86   549   MIXTA
6124-01-J001-PV005-0002853JO   209071   ALTRES_JOCS        402.86   549   MIXTA
6124-01-J001-PV005-0002855JO   209071   GRONXADOR          402.86   549   MIXTA
6124-01-J001-PV007-0002854JO   209071   TOBOGAN            402.86   549   MIXTA
6134-01-J001-PV001-0003377JO   687960   BALANCi            40.85    546   FINS_A_5_ANYS
6134-01-J001-PV001-0003378JO   687960   TOBOGAN            40.85    546   FINS_A_5_ANYS
6135-01-J001-PV001-0003396JO   691733   MULTIJOC           288.95   547   DE_6_A_12_ANYS
6135-01-J002-PV001-0003736JO   826402   TOBOGAN            127.48   549   MIXTA
6135-01-J002-PV001-0003737JO   826402   GRONXADOR          127.48   549   MIXTA
